bcce55a6-cb0c-4cae-afbe-a976f1aeea7d|Nissan|Almera|VL|573000.00|THB|MSRP|t|0.9000|67f29eec-199c-4d64-ab9e-bacba1de131b|https://www.nissan.co.th/en/vehicles/almera|http_fetch|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|hermes-agent|Official price from Nissan Thailand: 573,000 THB|2026-09-19 13:03:24.258|2026-09-19 13:03:24.259
02cb9b89-371f-430c-a274-fdf2a4af7016|Nissan|Navara|King Cab Calibre E|606000.00|THB|MSRP|t|0.9000|2e25da81-6d60-4c4a-9602-3fe898a8853d|https://www.nissan.co.th/en/vehicles/navara|http_fetch|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|hermes-agent|Official price from Nissan Thailand: 606,000 THB|2026-09-19 13:03:24.329|2026-09-19 13:03:24.329
6a2983b9-5cc9-4e10-bf92-d32a168d4f86|Nissan|Nissan Livina|E|667000.00|THB|MSRP|t|0.9000|761a2de3-7b50-4b52-8aca-49e9e2a33086|https://www.nissan.co.th/en/vehicles/new-vehicles/livina.html|html_json_embed|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|html-extraction|Nissan Livina E 667,000 THB|2026-09-19 15:03:23.56|2026-09-19 15:03:23.56
d83ebf62-970a-46be-b927-ab18bcf4622e|Nissan|Kicks|E|789900.00|THB|MSRP|t|0.9000|55c28e6b-84d3-4527-8c20-b9099c5b7bda|https://www.nissan.co.th/en/vehicles/new-vehicles/kicks-epower.html|html_json_embed|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|html-extraction|Nissan Kicks e-POWER starting from 789,900 THB - modelPrice JSON in HTML|2026-09-19 14:51:43.684|2026-09-19 14:51:43.684
76b9f6fd-14ab-4657-8762-341723a9ce98|Nissan|Kicks|e-POWER|789900.00|THB|MSRP|t|0.9000|22c68e2d-d134-49eb-8845-d94360545aef|https://www.nissan.co.th/en/vehicles/kicks-epower|http_fetch|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|hermes-agent|Official price from Nissan Thailand: 789,900 THB|2026-09-19 13:03:24.276|2026-09-19 13:03:24.277
b5f3104f-713b-4779-b964-cd35418e43d7|Nissan|Terra|2.3 V|1199000.00|THB|MSRP|t|0.9000|58006909-5a0f-4493-ae47-123c8ff49952|https://www.nissan.co.th/en/vehicles/new-terra|http_fetch|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|hermes-agent|Official price from Nissan Thailand: 1,199,000 THB|2026-09-19 13:03:24.311|2026-09-19 13:03:24.312
ddde05d2-09d3-43d3-b7c5-26906384532c|Nissan|Nissan Serena|V|1339000.00|THB|MSRP|t|0.9000|da3e4691-82d0-40de-842c-28d8e09aa424|https://www.nissan.co.th/en/vehicles/new-vehicles/serena.html|html_json_embed|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|html-extraction|Nissan Serena V 1,339,000 THB|2026-09-19 15:03:23.56|2026-09-19 15:03:23.56
2dc061bb-bf5b-4d5c-b6d2-769ae57e8bc8|Nissan|Nissan Leaf|EV|1590000.00|THB|MSRP|t|0.9000|321cf815-c114-4b26-841b-13a8f50fe005|https://www.nissan.co.th/en/vehicles/new-vehicles/leaf.html|html_json_embed|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|html-extraction|Nissan Leaf EV 1,590,000 THB|2026-09-19 15:03:23.56|2026-09-19 15:03:23.56
ca3aaf1d-4871-4133-b805-e13c831dfd20|Nissan|X-Trail|V|1699000.00|THB|MSRP|t|0.9000|42f73fd4-5727-43cb-a601-c1c700976b64|https://www.nissan.co.th/en/vehicles/xtrail-epower|http_fetch|OFFICIAL_MANUFACTURER|www.nissan.co.th|VERIFIED|hermes-agent|Official price from Nissan Thailand: 1,699,000 THB|2026-09-19 13:03:24.295|2026-09-19 13:03:24.295
1c9b71b0-2e55-4169-97cd-c48285dd146c|Toyota|Hilux|Revo 2.4 E|519000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
2a8a97f2-d449-4f72-91c8-5fe827785baa|Toyota|Yaris Ativ|Smart|569000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
95680b65-5242-4435-9594-e2a4f653598e|Toyota|Yaris|Smart|584000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
57b65ed0-c1fb-45b1-ba10-cac5ee8901ff|Toyota|Veloz|Smart|795000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
ff5bec7f-f511-4069-b4d9-6a64b6aa3505|Toyota|Yaris Cross|Smart|809000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
a3b7af8f-fb80-45fd-9a00-89d32f62ae52|Toyota|Corolla Altis|1.8 Sport|909000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
9a98f65e-bffe-4edd-bbe7-3a19f7cc6721|Toyota|Corolla Cross|1.8 Sport|989000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
7ccd9222-c295-4fb6-b3a9-10b1d9494f00|Toyota|Fortuner|2.4 G|1239000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
34346589-c1e1-4c12-a4d9-a53b8d5716ef|Toyota|Innova Zenix|2.0 Smart|1379000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
e203a02a-cea7-4fad-a67c-b0ce146a9f12|Toyota|Camry|2.0 Smart|1475000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
bd43a114-70d6-4047-acee-2b628bdc96ed|Toyota|bZ4X|FWD|1529000.00|THB|LIST_PRICE|t|0.9000|50061a2b-39ef-48f0-8ea8-b98a0f90f8b6|https://www.toyota.co.th/component/api/tcoth/web-init|api-json|OFFICIAL_MANUFACTURER|www.toyota.co.th|VERIFIED|evidence-chain-fix-v2|Consolidated Toyota Thailand API response (POST /component/api/tcoth/web-init). Contains car_series array with start_price/max_price per model. These are MODEL-LEVEL starting prices, NOT variant-specific MSRPs. Price type: LIST_PRICE. 11 models covered: Yaris Ativ, Yaris, Yaris Cross, Corolla Altis, Camry, Corolla Cross, bZ4X, Fortuner, Veloz, Innova Zenix, Hilux.|2026-09-19 13:36:27.918|2026-09-19 13:36:27.918
